TITLE = " Dissociation Mass Fractions"
Variables = " N2", "O2", "NO", "N", "O", "Ar", "T"
Zone T= "Temperature", I=1000, F=POINT
0.674501 0.0662373 0.0448364 0.000338573 0.196767 0.0173201 3583.99
0.673372 0.0644631 0.044702 0.000358363 0.199813 0.0172906 3597.55
0.672255 0.062704 0.044556 0.000379277 0.202844 0.0172613 3611.2
0.671149 0.0609604 0.0443982 0.000401389 0.205859 0.0172321 3624.93
0.670053 0.0592327 0.0442286 0.000424779 0.208857 0.0172031 3638.76
0.66897 0.0575212 0.0440474 0.000449531 0.211838 0.0171742 3652.69
0.667898 0.0558266 0.0438544 0.00047574 0.2148 0.0171455 3666.73
0.666837 0.0541492 0.0436497 0.000503506 0.217743 0.017117 3680.89
0.665789 0.0524895 0.0434333 0.000532939 0.220666 0.0170886 3695.18
0.664753 0.0508479 0.0432051 0.000564156 0.223569 0.0170604 3709.61
0.66373 0.049225 0.0429651 0.000597287 0.22645 0.0170324 3724.18
0.662719 0.0476213 0.0427134 0.000632471 0.229309 0.0170046 3738.9
0.661722 0.0460374 0.04245 0.000669862 0.232144 0.016977 3753.79
0.660737 0.0444738 0.0421748 0.000709623 0.234955 0.0169496 3768.84
0.659766 0.042931 0.0418878 0.000751936 0.237741 0.0169225 3784.08
0.658809 0.0414098 0.0415891 0.000796997 0.2405 0.0168955 3799.51
0.657865 0.0399106 0.0412786 0.000845019 0.243232 0.0168688 3815.15
0.656935 0.0384342 0.0409564 0.000896236 0.245936 0.0168424 3830.99
0.65602 0.0369812 0.0406225 0.000950902 0.248609 0.0168161 3847.06
0.655119 0.0355522 0.040277 0.0010093 0.251252 0.0167902 3863.36
0.654233 0.0341481 0.03992 0.00107172 0.253863 0.0167645 3879.9
0.653361 0.0327695 0.0395515 0.0011385 0.25644 0.0167391 3896.7
0.652505 0.0314172 0.0391716 0.00121 0.258982 0.016714 3913.76
0.651664 0.0300918 0.0387806 0.0012866 0.261488 0.0166892 3931.1
0.650838 0.0287943 0.0383784 0.00136875 0.263956 0.0166647 3948.72
0.650027 0.0275253 0.0379655 0.0014569 0.266385 0.0166405 3966.64
0.649232 0.0262857 0.0375419 0.00155155 0.268773 0.0166167 3984.87
0.648452 0.0250762 0.037108 0.00165325 0.271118 0.0165932 4003.41
0.647687 0.0238976 0.0366641 0.00176261 0.273419 0.01657 4022.28
0.646937 0.0227507 0.0362106 0.00188024 0.275674 0.0165472 4041.48
0.646203 0.0216362 0.0357478 0.00200686 0.277881 0.0165248 4061.03
0.645483 0.0205548 0.0352764 0.0021432 0.280039 0.0165028 4080.91
0.644778 0.0195073 0.0347969 0.00229006 0.282146 0.0164811 4101.15
0.644087 0.0184943 0.0343098 0.00244828 0.2842 0.0164598 4121.75
0.64341 0.0175162 0.0338158 0.00261879 0.2862 0.016439 4142.69
0.642746 0.0165737 0.0333157 0.00280252 0.288144 0.0164186 4164
0.642093 0.0156672 0.0328103 0.00300049 0.29003 0.0163985 4185.65
0.641453 0.0147969 0.0323005 0.00321376 0.291857 0.0163789 4207.65
0.640823 0.0139631 0.0317871 0.00344341 0.293624 0.0163598 4229.98
0.640202 0.0131659 0.0312712 0.00369058 0.295329 0.016341 4252.64
0.63959 0.0124052 0.0307538 0.00395642 0.296972 0.0163227 4275.61
0.638985 0.0116809 0.030236 0.00424211 0.298551 0.0163047 4298.87
0.638386 0.0109927 0.0297187 0.0045488 0.300067 0.0162872 4322.41
0.637791 0.0103402 0.0292032 0.00487768 0.301518 0.0162701 4346.2
0.637199 0.00972268 0.0286905 0.00522988 0.302905 0.0162534 4370.22
0.636608 0.00913953 0.0281816 0.0056065 0.304227 0.0162371 4394.44
0.636016 0.00858986 0.0276776 0.0060086 0.305486 0.0162212 4418.82
0.635423 0.00807271 0.0271795 0.00643718 0.306681 0.0162055 4443.34
0.634827 0.007587 0.0266882 0.00689313 0.307814 0.0161903 4467.97
0.634225 0.00713154 0.0262046 0.00737729 0.308886 0.0161753 4492.66
0.633616 0.0067051 0.0257295 0.00789036 0.309898 0.0161607 4517.4
0.633 0.00630636 0.0252635 0.00843296 0.310851 0.0161463 4542.14
0.632373 0.00593396 0.0248073 0.00900558 0.311747 0.0161322 4566.84
0.631736 0.00558653 0.0243613 0.00960861 0.312588 0.0161183 4591.49
0.631087 0.00526268 0.0239261 0.0102423 0.313376 0.0161047 4616.05
0.630426 0.00496102 0.0235018 0.0109068 0.314113 0.0160912 4640.48
0.62975 0.0046802 0.0230888 0.0116021 0.3148 0.0160779 4664.76
0.629059 0.00441887 0.0226872 0.0123282 0.315441 0.0160648 4688.88
0.628353 0.00417576 0.022297 0.0130848 0.316037 0.0160518 4712.79
0.627631 0.0039496 0.0219183 0.0138717 0.31659 0.0160389 4736.5
0.626892 0.00373923 0.0215511 0.0146885 0.317102 0.0160262 4759.96
0.626136 0.0035435 0.0211951 0.0155348 0.317575 0.0160135 4783.18
0.625364 0.00336135 0.0208502 0.01641 0.318012 0.0160009 4806.14
0.624574 0.00319178 0.0205163 0.0173136 0.318414 0.0159883 4828.82
0.623767 0.00303384 0.020193 0.018245 0.318783 0.0159758 4851.21
0.622943 0.00288667 0.0198801 0.0192035 0.319121 0.0159634 4873.32
0.622101 0.00274943 0.0195774 0.0201885 0.31943 0.0159509 4895.13
0.621243 0.00262137 0.0192845 0.0211991 0.319711 0.0159385 4916.64
0.620368 0.00250179 0.0190011 0.0222347 0.319966 0.0159261 4937.85
0.619476 0.00239004 0.0187269 0.0232944 0.320195 0.0159137 4958.75
0.618568 0.00228552 0.0184616 0.0243777 0.320402 0.0159013 4979.35
0.617645 0.00218768 0.0182048 0.0254836 0.320587 0.0158889 4999.64
0.616706 0.00209601 0.0179562 0.0266115 0.32075 0.0158765 5019.63
0.615751 0.00201004 0.0177156 0.0277606 0.320894 0.0158641 5039.32
0.614782 0.00192935 0.0174825 0.0289302 0.32102 0.0158517 5058.72
0.613799 0.00185353 0.0172568 0.0301194 0.321128 0.0158392 5077.82
0.612801 0.00178224 0.0170381 0.0313277 0.321219 0.0158267 5096.64
0.61179 0.00171512 0.016826 0.0325543 0.321295 0.0158142 5115.17
